enemy_team_id,mission,leader,effect_ext,ai_name,member
6549216,逃亡圣咏,圣盾_GA,99150,待机,圣盾_GA*10|牝鹿SWAP*30|莱卡翁*1
6549221,逃亡圣咏,莱卡翁,248480,警戒,九头蛇*2|帕拉丁*2|提丰*1|独眼巨人_MG*15|独眼巨人_SG*5|莱卡翁*2
6549222,逃亡圣咏,提丰,244070,警戒,埃奎斯*3|提丰*1|独眼巨人_SG*15
6549223,逃亡圣咏,埃奎斯,246020,警戒,埃奎斯*1|牝鹿SWAP*10|独眼巨人_AR*10|独眼巨人_SG*20
6549224,逃亡圣咏,牝鹿SWAP,248340,警戒,弥诺陶洛斯*1|牝鹿SWAP*20|独眼巨人_SG*20
6549225,逃亡圣咏,圣盾_GA_SWAP,247900,警戒,圣盾_GA_SWAP*20|埃奎斯*4|独眼巨人_MG*10
6549226,逃亡圣咏,侦查中枢,250830,待机,侦查中枢*2|弥诺陶洛斯*4|捍卫者*1|独眼巨人_MG*10
6549227,逃亡圣咏,埃奎斯,80780,待机,埃奎斯*1|独眼巨人_AR*20|独眼巨人_SG*15
6549228,逃亡圣咏,九头蛇,83790,待机,九头蛇*2|独眼巨人_SG*20
6549229,逃亡圣咏,独眼巨人_SG,85690,待机,捍卫者*1|独眼巨人_MG*20|独眼巨人_SG*20
6549230,逃亡圣咏,独眼巨人_SG,79420,待机,埃奎斯*3|独眼巨人_SG*20
6549231,逃亡圣咏,埃奎斯,86100,待机,九头蛇*2|埃奎斯*1|独眼巨人_SG*25
6549232,逃亡圣咏,帕拉丁,81400,待机,九头蛇*4|帕拉丁*2|独眼巨人_SG*10
6549233,逃亡圣咏,独眼巨人_SG,80280,待机,独眼巨人_MG*20|独眼巨人_SG*20
6549241,,欧特鲁斯,99900,扩张,弥诺陶洛斯*3|欧特鲁斯*20
6549242,,捍卫者,103790,扩张,捍卫者*1|独眼巨人_AR*20|独眼巨人_SG*15
6549243,,圣盾_GA,109380,扩张,圣盾_GA*15|弥诺陶洛斯*1|独眼巨人_MG*10
6549244,,圣盾_GA,113600,扩张,圣盾_GA*15|弥诺陶洛斯*2|独眼巨人_MG*10|独眼巨人_SG*10
6549245,,捍卫者,119790,扩张,圣盾_GA*20|捍卫者*1|独眼巨人_MG*20|独眼巨人_SG*10
6549246,,圣盾_GA_SWAP,119790,待机,九头蛇*1|圣盾_GA_SWAP*20|独眼巨人_SG*30
6549247,,圣盾_GA_SWAP,119790,待机,圣盾_GA_SWAP*20|帕拉丁*2|独眼巨人_MG*20
6549251,,九头蛇,98980,扩张,九头蛇*4|独眼巨人_SG*20
6549252,,埃奎斯,104490,扩张,圣盾_GA*2|埃奎斯*1|独眼巨人_AR*10|独眼巨人_SG*20
6549253,,欧特鲁斯,109450,扩张,埃奎斯*4|欧特鲁斯*20
6549254,,欧特鲁斯,113370,扩张,欧特鲁斯*15|独眼巨人_AR*15|独眼巨人_MG*15
6549255,,奎乌,119840,扩张,奎乌*1|帕拉丁*2|牝鹿SWAP*15|独眼巨人_SG*15
6549256,,捍卫者,119840,待机,帕拉丁*2|捍卫者*1|独眼巨人_SG*4
6549257,,欧特鲁斯,119840,待机,欧特鲁斯*20|牝鹿SWAP*20
6549261,,欧特鲁斯,131850,扩张,欧特鲁斯*10|独眼巨人_AR*15|独眼巨人_MG*15
6549262,,提丰,136570,扩张,捍卫者*1|提丰*2|独眼巨人_SG*20
6549263,,奎乌,141650,扩张,埃奎斯*4|奎乌*2|莱卡翁*4
6549264,,奎乌,147620,扩张,奎乌*1|牝鹿SWAP*20|独眼巨人_AR*15|独眼巨人_SG*20
6549265,,提丰,151960,扩张,埃奎斯*2|奎乌*1|捍卫者*1|提丰*2|牝鹿SWAP*20|独眼巨人_SG*15
6549266,,莱卡翁,151960,待机,九头蛇*2|埃奎斯*5|莱卡翁*2
6549267,,埃奎斯,151960,待机,埃奎斯*2|独眼巨人_AR*20|独眼巨人_SG*15
6549901,逃亡圣咏,AA-02 负罪者,2000000,待机,AA-02 负罪者*1
6549902,,AA-02 负罪者,2000000,待机,AA-02 负罪者*1
6549903,,AA-02 负罪者,2000000,待机,AA-02 负罪者*1
6549904,,AA-02 负罪者,2000000,待机,AA-02 负罪者*1
6549905,,AA-02 负罪者,2000000,待机,AA-02 负罪者*1
6549906,,AA-02 负罪者,2000000,待机,AA-02 负罪者*1
9120101,,M4 SOPMODII,,巡逻,M4 SOPMODII*1
9120104,缰绳结扣,歌利亚Plus,,巡逻,歌利亚Plus*4|蝎甲兽*25
9120105,缰绳结扣,歌利亚Plus,,巡逻,歌利亚Plus*4|蝎甲兽*25
9120106,缰绳结扣,歌利亚Plus,,巡逻,歌利亚Plus*4|蝎甲兽*25
9120107,缰绳结扣,歌利亚Plus,,巡逻,歌利亚Plus*2|蝎甲兽*25
9120108,缰绳结扣,歌利亚Plus,,巡逻,歌利亚Plus*2|蝎甲兽*25
9120109,缰绳结扣,歌利亚Plus,,巡逻,歌利亚Plus*2|蝎甲兽*25
9120110,缰绳结扣,歌利亚,,巡逻,梦魇*45|歌利亚*2
9120111,缰绳结扣,护卫者SWAP,,待机,侦查者*15|护卫者SWAP*15|猎鸥SWAP*15
9120112,,歌利亚Plus,,巡逻,歌利亚Plus*2|蝎甲兽*25
9120113,缰绳结扣,痛击者SWAP,,巡逻,痛击者SWAP*15|胡蜂*15|龙骑兵SWAP*9
9120114,缰绳结扣,痛击者SWAP,,巡逻,护卫者SWAP*15|痛击者SWAP*15|龙骑兵SWAP*15
9120115,缰绳结扣,蝎甲兽,,警戒,圣盾SWAP*12|蝎甲兽*4
9120116,缰绳结扣,兵蚁,,待机,兵蚁*60|护卫者SWAP*10|猎鸥SWAP*20|胡蜂*10
9120201,,墨丘萝丝,,待机,墨丘萝丝*1
9120202,幻影追踪,废弃重炮士,,待机,废弃角斗士*3|废弃重炮士*15
9120203,幻影追踪,巨剑士,,巡逻,射击士*30|巨剑士*2
9120204,幻影追踪,巨剑士,,巡逻,射击士*20|巨剑士*3
9120205,幻影追踪,废弃侦察士,,警戒,废弃侦察士*1
9120206,幻影追踪,废弃重炮士,,扩张,射击士*15|废弃重炮士*20
9120207,幻影追踪,剑盾士,,待机,剑盾士*3|废弃角斗士*2
9120208,幻影追踪,巨剑士,,扩张,巨剑士*2|废弃重炮士*5
9120209,幻影追踪,剑盾士,,扩张,剑盾士*4|射击士*30
9120210,幻影追踪,射击士,,警戒,射击士*55
9120211,幻影追踪,废弃角斗士,,警戒,废弃角斗士*2
9120212,,射击士,,扩张,射击士*55
9120301,杀戮哲学,废弃角斗士,,警戒,废弃角斗士*4|废弃重炮士*15
9120302,杀戮哲学,废弃异构体,,待机,废弃异构体*30
9120303,杀戮哲学,废弃异构体,,待机,废弃异构体*21
9120304,杀戮哲学,废弃异构体,,待机,废弃异构体*21
9120305,杀戮哲学,废弃异构体,,待机,废弃异构体*21
9120401,硝烟信号,ELID感染者头目,,警戒,ELID感染者_徒手*30|ELID感染者_武装*30|ELID感染者头目*1
9120402,硝烟信号,ELID感染者头目,,待机,ELID感染者_徒手*10|ELID感染者_武装*10|ELID感染者头目*1
9120403,硝烟信号,ELID感染者_徒手,,扩张,ELID感染者_徒手*25|ELID感染者_武装*20
9120404,硝烟信号,ELID感染者_徒手,,警戒,ELID感染者_徒手*50
9120405,硝烟信号,ELID感染者_武装,,扩张,ELID感染者_武装*70
9120406,硝烟信号,ELID感染者_武装,,扩张,ELID感染者_徒手*20|ELID感染者_武装*20
9120407,硝烟信号,ELID感染者_徒手,,扩张,ELID感染者_徒手*20|ELID感染者_武装*25
9120408,硝烟信号,ELID感染者_徒手,,扩张,ELID感染者_徒手*25|ELID感染者_武装*20
9120409,硝烟信号,ELID感染者_徒手,,扩张,ELID感染者_徒手*30
9120410,,ELID感染者_武装,,扩张,ELID感染者_武装*70
9120501,昙花残忆,涅托,,待机,涅托*1
9120502,,废弃角斗士,,待机,巨剑士*2|废弃角斗士*3
9120503,,废弃角斗士,,待机,巨剑士*2|废弃角斗士*3
9120504,,废弃侦察士,,待机,废弃侦察士*1|废弃重炮士*15
9120505,昙花残忆,剑盾士,,待机,剑盾士*12|射击士*20
9120506,,剑盾士,,待机,剑盾士*12|射击士*20
9120507,昙花残忆,剑盾士,,待机,剑盾士*12|射击士*20
9120508,昙花残忆,废弃重炮士,,待机,射击士*20|废弃重炮士*15
9120509,昙花残忆,废弃重炮士,,待机,射击士*20|废弃重炮士*15
9120510,,废弃重炮士,,待机,射击士*20|废弃重炮士*15
9120511,,废弃重炮士,,待机,射击士*20|废弃重炮士*15
9120512,,废弃重炮士,,待机,射击士*20|废弃重炮士*15
9120601,脱离黎明,侦查中枢,,待机,侦查中枢*2|牝鹿*15
9120602,脱离黎明,圣盾_GA,,待机,圣盾_GA*15|牝鹿*15
9120603,脱离黎明,圣盾_GA,,待机,圣盾_GA*15|牝鹿*15
9120604,脱离黎明,肯陶罗斯,,待机,独眼巨人_SG*20|肯陶罗斯*20
9120605,脱离黎明,肯陶罗斯,,待机,独眼巨人_SG*20|肯陶罗斯*20
9120606,脱离黎明,弥诺陶洛斯,,巡逻,弥诺陶洛斯*2|牝鹿*15
9120607,脱离黎明,弥诺陶洛斯,,待机,弥诺陶洛斯*2|牝鹿*15
9120608,脱离黎明,欧特鲁斯,,巡逻,欧特鲁斯*10|牝鹿*15
9120609,脱离黎明,欧特鲁斯,,巡逻,欧特鲁斯*10|牝鹿*15
9120610,脱离黎明,独眼巨人_SG,,待机,独眼巨人_AR*20|独眼巨人_SG*20
9120611,脱离黎明,独眼巨人_SG,,待机,独眼巨人_AR*20|独眼巨人_SG*20
9120612,脱离黎明,九头蛇,,待机,九头蛇*4|牝鹿*15
9120613,脱离黎明,九头蛇,,待机,九头蛇*4|牝鹿*15
9120614,,九头蛇,,待机,九头蛇*4|牝鹿*15
9120615,,肯陶罗斯,,待机,独眼巨人_SG*15|肯陶罗斯*15
9120616,,圣盾_GA,,待机,圣盾_GA*12|牝鹿*20
9120617,,独眼巨人_SG,,待机,独眼巨人_AR*16|独眼巨人_SG*24
9120701,晨间会议Ⅰ,九头蛇,,巡逻,九头蛇*20|弥诺陶洛斯*6
9120702,晨间会议Ⅰ,提丰,,巡逻,九头蛇*15|圣盾_GA*30|提丰*3|牝鹿*30|独眼巨人_AR*15|独眼巨人_SG*15
9120703,晨间会议Ⅰ,九头蛇,,巡逻,九头蛇*20|弥诺陶洛斯*6
9120704,晨间会议Ⅰ,提丰,,巡逻,九头蛇*15|圣盾_GA*30|提丰*3|牝鹿*30|独眼巨人_AR*15|独眼巨人_SG*15
9120705,,九头蛇,,巡逻,九头蛇*20|弥诺陶洛斯*6
9120706,晨间会议Ⅰ,提丰,,巡逻,九头蛇*15|圣盾_GA*30|提丰*3|牝鹿*30|独眼巨人_AR*15|独眼巨人_SG*15
9120707,晨间会议Ⅰ,独眼巨人_SG,,巡逻,独眼巨人_AR*20|独眼巨人_SG*20
9120708,晨间会议Ⅰ,独眼巨人_SG,,巡逻,独眼巨人_AR*20|独眼巨人_SG*20
9120709,晨间会议Ⅰ,肯陶罗斯,,巡逻,独眼巨人_SG*20|肯陶罗斯*20
9120710,晨间会议Ⅰ,肯陶罗斯,,巡逻,独眼巨人_SG*20|肯陶罗斯*20
9120711,晨间会议Ⅰ,欧特鲁斯,,巡逻,欧特鲁斯*12|独眼巨人_AR*20
9120712,晨间会议Ⅰ,欧特鲁斯,,巡逻,欧特鲁斯*12|独眼巨人_SG*20
9120713,晨间会议Ⅰ,欧特鲁斯,,巡逻,欧特鲁斯*25
9120714,,九头蛇,,巡逻,九头蛇*20|弥诺陶洛斯*6
9120715,,提丰,,巡逻,九头蛇*15|圣盾_GA*30|提丰*3|牝鹿*30|独眼巨人_AR*15|独眼巨人_SG*15
9120801,晨间会议Ⅱ,巨剑士,,巡逻,巨剑士*2|废弃重炮士*10
9120802,晨间会议Ⅱ,废弃重炮士,,待机,射击士*20|废弃重炮士*20
9120803,晨间会议Ⅱ,剑盾士,,巡逻,剑盾士*8|射击士*20
9120804,晨间会议Ⅱ,射击士,,巡逻,射击士*60
9120805,晨间会议Ⅱ,剑盾士,,巡逻,剑盾士*12
9120806,晨间会议Ⅱ,剑盾士,,巡逻,剑盾士*4|废弃重炮士*20
9120901,晨间会议Ⅲ,涅托,,警戒,射击士*10|涅托*1
9120902,晨间会议Ⅲ,废弃角斗士,,警戒,废弃角斗士*2|废弃重炮士*5
9120903,晨间会议Ⅲ,剑盾士,,警戒,剑盾士*6|废弃重炮士*10
9120904,,剑盾士,,警戒,剑盾士*6|射击士*15|废弃重炮士*10
9120905,,巨剑士,,警戒,射击士*15|巨剑士*2|废弃重炮士*10
9121001,晨间会议Ⅳ,巡游者SWAP,,待机,巡游者SWAP*75
9121002,晨间会议Ⅳ,歌利亚Plus,,巡逻,歌利亚Plus*1|蝎甲兽*20
9121003,晨间会议Ⅳ,歌利亚Plus,,巡逻,歌利亚Plus*1|蝎甲兽*20
9121004,晨间会议Ⅳ,圣盾SWAP,,待机,圣盾SWAP*6|猎鸥SWAP*20
9121005,,胡蜂,,巡逻,侦查者*20|胡蜂*12
9121006,晨间会议Ⅳ,侦查者,,巡逻,侦查者*35
9121007,晨间会议Ⅳ,兵蚁,,巡逻,兵蚁*15|巡游者SWAP*35|胡蜂*10
9121008,,龙骑兵SWAP,,巡逻,护卫者SWAP*15|胡蜂*10|龙骑兵SWAP*8
9121009,晨间会议Ⅳ,残兽,,巡逻,残兽*15|痛击者SWAP*15
9130101,,独眼巨人_SG,,待机,尖兵*20|捍卫者*1|独眼巨人_SG*15
9130102,原点规守,提丰,,巡逻,九头蛇*10|帕拉丁*3|捍卫者*2|提丰*3|欧特鲁斯*10|肯陶罗斯*20
9130103,原点规守,提丰,,巡逻,九头蛇*10|帕拉丁*3|捍卫者*2|提丰*3|欧特鲁斯*10|肯陶罗斯*20
9130104,原点规守,提丰,,巡逻,九头蛇*10|帕拉丁*3|捍卫者*2|提丰*3|欧特鲁斯*10|肯陶罗斯*20
9130105,原点规守,提丰,,巡逻,九头蛇*10|帕拉丁*3|捍卫者*2|提丰*3|欧特鲁斯*10|肯陶罗斯*20
9130106,原点规守,提丰,,巡逻,九头蛇*10|帕拉丁*3|捍卫者*2|提丰*3|欧特鲁斯*10|肯陶罗斯*20
9130107,原点规守,欧特鲁斯,,待机,尖兵*25|欧特鲁斯*15|独眼巨人_AR*15
9130108,原点规守,九头蛇,,待机,九头蛇*4|弥诺陶洛斯*3
9130109,原点规守,帕拉丁,,待机,帕拉丁*2|牝鹿*25
9130110,原点规守,牝鹿,,待机,圣盾_GA*20|牝鹿*20
9130111,原点规守,九头蛇,,待机,九头蛇*8|独眼巨人_AR*20
9130112,原点规守,指灵,,待机,指灵*3|牝鹿*30
9130113,原点规守,独眼巨人_SG,,待机,奎乌*2|独眼巨人_SG*35
9130114,原点规守,尖兵,,待机,尖兵*50|独眼巨人_AR*15
9130115,,牝鹿,,待机,圣盾_GA*15|牝鹿*30
9130116,,独眼巨人_SG,,待机,独眼巨人_SG*50
9130201,密封函件,肯陶罗斯,,扩张,尖兵*35|独眼巨人_AR*15|肯陶罗斯*15
9130202,密封函件,尖兵,,扩张,尖兵*15|欧特鲁斯*15|独眼巨人_AR*15
9130203,密封函件,帕拉丁,,扩张,帕拉丁*2|捍卫者*1|独眼巨人_AR*20
9130204,密封函件,牝鹿,,扩张,圣盾_GA*15|牝鹿*25
9130205,密封函件,弥诺陶洛斯,,扩张,弥诺陶洛斯*2|牝鹿*25
9130206,密封函件,尖兵,,扩张,尖兵*25|捍卫者*1|独眼巨人_SG*30
9130207,密封函件,欧特鲁斯,,扩张,欧特鲁斯*30
9130208,密封函件,牝鹿,,扩张,牝鹿*40
9130209,密封函件,弥诺陶洛斯,,扩张,弥诺陶洛斯*3|独眼巨人_AR*5|独眼巨人_SG*15
9130301,熟识者,AA-02 负罪者,,巡逻,AA-02 负罪者*1|尖兵*20|捍卫者*1|欧特鲁斯*10|独眼巨人_SG*15
9130302,熟识者,九头蛇,,巡逻,九头蛇*10|圣盾_GA*15|奎乌*2|弥诺陶洛斯*2
9130303,,九头蛇,,巡逻,九头蛇*10|圣盾_GA*15|奎乌*2|弥诺陶洛斯*2
9130304,熟识者,九头蛇,,巡逻,九头蛇*10|圣盾_GA*15|奎乌*2|弥诺陶洛斯*2
9130305,,九头蛇,,巡逻,九头蛇*10|圣盾_GA*15|奎乌*2|弥诺陶洛斯*2
9130306,熟识者,肯陶罗斯,,待机,弥诺陶洛斯*3|肯陶罗斯*15
9130307,熟识者,欧特鲁斯,,巡逻,欧特鲁斯*30
9130308,熟识者,尖兵,,巡逻,尖兵*35|肯陶罗斯*20
9130309,熟识者,圣盾_GA,,巡逻,圣盾_GA*15|牝鹿*10|独眼巨人_SG*15
9130310,熟识者,牝鹿,,巡逻,牝鹿*40
9130311,熟识者,肯陶罗斯,,巡逻,独眼巨人_SG*15|肯陶罗斯*20
9130312,熟识者,尖兵,,巡逻,尖兵*75
9130313,熟识者,弥诺陶洛斯,,警戒,弥诺陶洛斯*2|牝鹿*25
9130314,熟识者,圣盾_GA,,警戒,圣盾_GA*28
9130315,熟识者,独眼巨人_SG,,警戒,独眼巨人_SG*35
9130316,熟识者,独眼巨人_AR,,警戒,独眼巨人_AR*40
9130317,,M16A1,,待机,M16A1*1|龙骑兵SWAP*2
9130318,,M16A1,,巡逻,M16A1*1|龙骑兵SWAP*2
9130319,,M16A1,,警戒,M16A1*1|龙骑兵SWAP*2
9130401,故友,钢狮,,待机,侦查者*15|巡游者SWAP*25|钢狮*40
9130402,故友,护卫者SWAP,,巡逻,护卫者SWAP*10|猎鸥SWAP*20|蝎甲兽*10|龙骑兵SWAP*15
9130403,故友,蝎甲兽,,巡逻,护卫者SWAP*10|猎鸥SWAP*20|蝎甲兽*10|龙骑兵SWAP*15
9130404,故友,蝎甲兽,,待机,护卫者SWAP*10|猎鸥SWAP*20|蝎甲兽*10|龙骑兵SWAP*15
9130405,故友,蝎甲兽,,待机,护卫者SWAP*10|猎鸥SWAP*20|蝎甲兽*10|龙骑兵SWAP*15
9130406,故友,痛击者SWAP,,待机,切割者*15|痛击者SWAP*15
9130407,故友,胡蜂,,巡逻,切割者*15|胡蜂*20
9130408,故友,蝎甲兽,,巡逻,蝎甲兽*6
9130409,故友,切割者,,巡逻,切割者*15|猎鸥SWAP*15
9130410,故友,侦查者,,巡逻,侦查者*20|巡游者SWAP*20
9130411,故友,胡蜂,,巡逻,护卫者SWAP*20|胡蜂*20
9130412,故友,龙骑兵SWAP,,巡逻,巡游者SWAP*10|胡蜂*15|龙骑兵SWAP*8
9130413,故友,巡游者SWAP,,巡逻,巡游者SWAP*50
9130414,故友,侦查者,,巡逻,侦查者*25
9130415,故友,兵蚁,,巡逻,兵蚁*30|胡蜂*15
9130416,故友,侦查者,,巡逻,侦查者*35
9130417,故友,巡游者SWAP,,待机,巡游者SWAP*60
9130418,故友,切割者,,待机,切割者*55
9130419,故友,胡蜂,,待机,侦查者*15|切割者*15|巡游者SWAP*15|胡蜂*15
9130420,故友,兵蚁,,待机,兵蚁*30|胡蜂*15
9130421,故友,胡蜂,,待机,切割者*15|胡蜂*20
9130422,故友,蝎甲兽,,待机,蝎甲兽*6
9130423,故友,切割者,,待机,切割者*15|猎鸥SWAP*15
9130424,故友,歌利亚,,待机,歌利亚*2
9130425,故友,侦查者,,待机,侦查者*60
9130501,,AA-02 负罪者,,警戒,AA-02 负罪者*1|弥诺陶洛斯*1|捍卫者*1|欧特鲁斯*10|肯陶罗斯*10
9130502,,AA-02 负罪者,,巡逻,AA-02 负罪者*1|弥诺陶洛斯*1|捍卫者*1|欧特鲁斯*10|肯陶罗斯*10
9130503,,AA-02 负罪者,,巡逻,AA-02 负罪者*1|弥诺陶洛斯*1|捍卫者*1|欧特鲁斯*10|肯陶罗斯*10
9130504,,AA-02 负罪者,,巡逻,AA-02 负罪者*1|弥诺陶洛斯*1|捍卫者*1|欧特鲁斯*10|肯陶罗斯*10
9130601,终止符,AA-02 负罪者,,警戒,AA-02 负罪者*1|弥诺陶洛斯*1|捍卫者*1|欧特鲁斯*10|肯陶罗斯*10
9130701,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130702,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130703,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130704,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130705,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130706,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130707,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130708,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130709,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130710,,M16A1,,待机,M16A1*1|侦查者*20|胡蜂*15
9130801,既往II,歌利亚,,待机,歌利亚*2
9130802,既往II,钢狮,,待机,圣盾SWAP*15|钢狮*15
9130803,既往II,蝎甲兽,,待机,圣盾SWAP*15|蝎甲兽*4
9130804,既往II,狼蛛,,待机,圣盾SWAP*15|狼蛛*40
9130805,既往II,蝎甲兽,,待机,圣盾SWAP*5|蝎甲兽*12
9130806,既往II,钢狮,,待机,钢狮*30
9130807,既往II,圣盾SWAP,,待机,圣盾SWAP*16
9130808,既往II,护卫者SWAP,,待机,护卫者SWAP*20|猎鸥SWAP*20
9130809,既往II,龙骑兵SWAP,,待机,龙骑兵SWAP*15
9130810,既往II,胡蜂,,待机,胡蜂*30
9130811,既往II,痛击者SWAP,,待机,圣盾SWAP*15|痛击者SWAP*15|龙骑兵SWAP*20
9130812,既往II,狼蛛,,待机,圣盾SWAP*15|狼蛛*40
9130813,既往II,蝎甲兽,,待机,侦查者*15|巡游者SWAP*15|猎鸥SWAP*15
9130814,,蝎甲兽,,待机,圣盾SWAP*5|蝎甲兽*12
9130901,既往III,伊莱莎,,待机,伊莱莎*1
9130902,既往III,歌利亚,,待机,侦查者*10|歌利亚*4|龙骑兵SWAP*10
9130903,既往III,歌利亚Plus,,待机,侦查者*10|歌利亚Plus*4|龙骑兵SWAP*10
9130904,既往III,歌利亚Plus,,待机,侦查者*10|歌利亚Plus*4|龙骑兵SWAP*10
9130905,既往III,猎鸥SWAP,,巡逻,侦查者*15|巡游者SWAP*15|猎鸥SWAP*15
9130906,既往III,痛击者SWAP,,巡逻,护卫者SWAP*15|痛击者SWAP*15
9130907,既往III,猎鸥SWAP,,巡逻,猎鸥SWAP*25
9130908,既往III,蝎甲兽,,巡逻,蝎甲兽*15|龙骑兵SWAP*15
9130909,既往III,护卫者SWAP,,巡逻,护卫者SWAP*15|猎鸥SWAP*10|胡蜂*15
9131001,既往IV,欧特鲁斯,,待机,捍卫者*1|欧特鲁斯*28
9131002,既往IV,肯陶罗斯,,待机,肯陶罗斯*20
9131003,既往IV,欧特鲁斯,,待机,欧特鲁斯*12|肯陶罗斯*15
9131004,既往IV,帕拉丁,,待机,圣盾_GA*5|帕拉丁*2|牝鹿*10
9131005,既往IV,牝鹿,,待机,圣盾_GA*5|帕拉丁*2|捍卫者*1|牝鹿*10
9131006,既往IV,圣盾_GA,,待机,圣盾_GA*15|牝鹿*15
9131007,既往IV,欧特鲁斯,,待机,欧特鲁斯*20|独眼巨人_AR*10
9131008,既往IV,独眼巨人_SG,,待机,牝鹿*15|独眼巨人_SG*25
9131009,既往IV,尖兵,,待机,尖兵*80
9131010,既往IV,弥诺陶洛斯,,待机,奎乌*1|弥诺陶洛斯*2|牝鹿*10
9131011,既往IV,肯陶罗斯,,待机,侦查中枢*2|肯陶罗斯*15
9410101,"离席之时
EX",护卫者SWAP,,待机,护卫者SWAP*16|胡蜂*30
9410102,"离席之时
EX",残兽,,待机,残兽*15|痛击者SWAP*20
9410103,"离席之时
EX",巡游者SWAP,,待机,侦查者*30|巡游者SWAP*30
9410104,"离席之时
EX",龙骑兵SWAP,,待机,切割者*30|龙骑兵SWAP*6
9410105,"离席之时
EX",猎鸥SWAP,,待机,猎鸥SWAP*30|胡蜂*10
9410106,,歌利亚Plus,,待机,歌利亚Plus*6
9410107,"离席之时
EX",兵蚁,,待机,兵蚁*35
9410108,"离席之时
EX",龙骑兵SWAP,,待机,切割者*15|猎鸥SWAP*15|胡蜂*15|龙骑兵SWAP*9
9410109,"离席之时
EX",钢狮,,待机,圣盾SWAP*6|钢狮*30
9410110,"离席之时
EX",蝎甲兽,,待机,蝎甲兽*6
9410111,,兵蚁,,待机,兵蚁*35
9410201,,ELID感染者头目,,待机,ELID感染者_徒手*25|ELID感染者_武装*15|ELID感染者头目*1
9410202,,废弃重炮士,,待机,射击士*30|废弃重炮士*20
9410203,,废弃角斗士,,待机,射击士*5|废弃角斗士*2|废弃重炮士*10
9410204,,剑盾士,,待机,剑盾士*6|射击士*45
9410205,,巨剑士,,待机,射击士*15|巨剑士*1|废弃重炮士*10
9410206,"枯草热
EX",胡蜂,,待机,巡游者SWAP*15|胡蜂*15
9410207,"枯草热
EX",护卫者SWAP,,待机,侦查者*15|护卫者SWAP*15|猎鸥SWAP*15
9410208,,龙骑兵SWAP,,巡逻,侦查者*15|猎鸥SWAP*5|胡蜂*25|龙骑兵SWAP*6
9410209,"枯草热
EX",龙骑兵SWAP,,待机,胡蜂*20|龙骑兵SWAP*10
9410210,"枯草热
EX",胡蜂,,待机,侦查者*15|巡游者SWAP*20|胡蜂*10
9410211,,计量官,,警戒,圣盾SWAP*15|蝎甲兽*10|计量官*1
9410212,"枯草热
EX",侦查者,,待机,侦查者*20|兵蚁*25
9410213,,猎鸥SWAP,,警戒,切割者*15|猎鸥SWAP*10|胡蜂*10
9410214,,痛击者SWAP,,警戒,痛击者SWAP*15|胡蜂*5|龙骑兵SWAP*10
9410215,,ELID感染者_徒手,,警戒,ELID感染者_徒手*45
9410216,,ELID感染者_徒手,,警戒,ELID感染者_徒手*45
9410217,,ELID感染者_徒手,,警戒,ELID感染者_徒手*45
9410218,"枯草热
EX",木星,,警戒,木星*1
9410219,"枯草热
EX",龙骑兵SWAP,,待机,护卫者SWAP*15|猎鸥SWAP*15|痛击者SWAP*15|龙骑兵SWAP*10
9410220,"枯草热
EX",胡蜂,,待机,切割者*10|胡蜂*15
9410221,"枯草热
EX",侦查者,,待机,侦查者*5|切割者*10|胡蜂*10
9410222,,计量官,,待机,计量官*1
9410223,"枯草热
EX",猎鸥SWAP,,待机,护卫者SWAP*5|猎鸥SWAP*20|胡蜂*30
9410224,"枯草热
EX",蝎甲兽,,巡逻,圣盾SWAP*10|蝎甲兽*6|钢狮*15
9410225,"枯草热
EX",龙骑兵SWAP,,待机,猎鸥SWAP*15|胡蜂*15|龙骑兵SWAP*10
9410226,"枯草热
EX",废弃角斗士,,待机,剑盾士*4|射击士*15|废弃角斗士*2
9410227,"枯草热
EX",废弃侦察士,,警戒,射击士*10|废弃侦察士*1|废弃重炮士*10
9410228,"枯草热
EX",巨剑士,,警戒,射击士*20|巨剑士*2|废弃重炮士*20
9410229,"枯草热
EX",废弃重炮士,,警戒,射击士*40|废弃重炮士*30
9410230,"枯草热
EX",射击士,,警戒,射击士*50
9410231,"枯草热
EX",兵蚁,,警戒,兵蚁*80
9410232,"枯草热
EX",护卫者SWAP,,警戒,切割者*15|护卫者SWAP*15|猎鸥SWAP*10|胡蜂*10
9410233,"枯草热
EX",龙骑兵SWAP,,警戒,巡游者SWAP*20|痛击者SWAP*15|龙骑兵SWAP*9
9410234,"枯草热
EX",残兽,,待机,侦查者*25|残兽*15
9410235,"枯草热
EX",蝎甲兽,,巡逻,圣盾SWAP*10|蝎甲兽*12
9410236,"枯草热
EX",蝎甲兽,,巡逻,圣盾SWAP*3|蝎甲兽*6
